date,open,high,low,close,volume,total_trade,crypto,rolling_5,rolling_10,rolling_20,ratio1,ratio2,shift_day,rolling_1,rolling_2,rolling_3,candle_length,time,hour,diff_per_hour
1618984800000,0.34095,0.34263000000000005,0.33341,0.34156,5872517.1,4027,MATICUSDT,0.34193799999999885,0.3423929999999998,0.3409945000000004,0.9967190587333856,1.006067756015333,0.30125,0.34193799999999885,0.3430635714285709,0.3409945000000004,0.17891186390966402,2021-04-21 08:00:00,9,0.0
1618988400000,0.34156,0.34851,0.33679000000000003,0.33994,7340957.7,6239,MATICUSDT,0.34026799999999885,0.34165899999999977,0.3410290000000005,0.993013109539382,1.0047888679764534,0.3063,0.34026799999999885,0.3426621428571424,0.3410290000000005,-0.4742944138657791,2021-04-21 09:00:00,10,-0.0
1618992000000,0.34023000000000003,0.34395,0.33534,0.34352,5333120.5,4104,MATICUSDT,0.3415099999999988,0.3417389999999997,0.3413445000000005,0.9967851960571724,1.003711583375234,0.31937,0.3415099999999988,0.342611428571428,0.3413445000000005,0.9669929165564352,2021-04-21 10:00:00,11,1.0
1618995600000,0.34363,0.35111,0.33854,0.35069,6651546.4,4800,MATICUSDT,0.34326399999999885,0.3425809999999997,0.3418740000000005,1.001109497809542,1.0029530512076683,0.32216,0.34326399999999885,0.3428835714285709,0.3418740000000005,2.0545354014492365,2021-04-21 11:00:00,12,2.0
1618999200000,0.35038,0.35058,0.33778,0.33818000000000004,5565684.4,5052,MATICUSDT,0.3427779999999989,0.34248499999999976,0.3421365000000005,1.00054876090954,1.0013254943567815,0.33604,0.3427779999999989,0.3425899999999995,0.3421365000000005,-3.4819339003367733,2021-04-21 12:00:00,13,-4.0
1619002800000,0.33818000000000004,0.34242,0.32767,0.33142,6595950.9,5729,MATICUSDT,0.3407499999999989,0.34134399999999976,0.3421270000000005,0.9979290435946764,0.9980420804471494,0.33925,0.3407499999999989,0.34145714285714235,0.3421270000000005,-1.9989354781477449,2021-04-21 13:00:00,14,-2.0
1619006400000,0.33106,0.34101,0.32887,0.34045,5399382.8,3849,MATICUSDT,0.3408519999999989,0.3405599999999997,0.34235450000000045,0.9987020026663134,0.99690525464102,0.33721,0.3408519999999989,0.3412949999999995,0.34235450000000045,2.8363438651603965,2021-04-21 14:00:00,15,3.0
1619010000000,0.34081,0.34808,0.33935,0.34600000000000003,3562605.7,3597,MATICUSDT,0.3413479999999989,0.34142899999999976,0.3423765000000005,0.9993751385444144,0.9976193709890356,0.3401,0.3413479999999989,0.3415614285714281,0.3423765000000005,1.5228426395939167,2021-04-21 15:00:00,16,2.0
1619013600000,0.34584000000000004,0.35699000000000003,0.34096,0.35685,8718568.3,7097,MATICUSDT,0.3425799999999989,0.3429219999999998,0.3430075000000005,0.999281185606209,0.9994721065032908,0.33293,0.3425799999999989,0.34282642857142803,0.3430075000000005,3.1835530881332303,2021-04-21 16:00:00,17,3.0
1619017200000,0.35681,0.38,0.3527,0.37231,22507106.8,16041,MATICUSDT,0.3494059999999989,0.3460919999999998,0.3442790000000005,1.0129702529483011,1.0018971324336998,0.33161,0.3494059999999989,0.34493214285714224,0.3442790000000005,4.344048653344905,2021-04-21 17:00:00,18,4.0
1619020800000,0.37231,0.37659,0.36663,0.37038,11279864.3,10021,MATICUSDT,0.3571979999999989,0.3489739999999998,0.3456835000000005,1.0308447086664152,1.0023909153893629,0.3359,0.3571979999999989,0.34650999999999943,0.3456835000000005,-0.5183852166205398,2021-04-21 18:00:00,19,-1.0
1619024400000,0.37074,0.373,0.3646,0.36692,6490762.9,5525,MATICUSDT,0.3624919999999989,0.3516719999999998,0.3466655000000005,1.0397762638938677,1.0056524228687278,0.34556,0.3624919999999989,0.3486249999999994,0.3466655000000005,-1.030371689054336,2021-04-21 19:00:00,20,-1.0
1619028000000,0.36692,0.37736,0.3666,0.36883,9889009.0,7713,MATICUSDT,0.3670579999999989,0.3542029999999998,0.3479710000000005,1.047100247368398,1.0074033263034614,0.34423000000000004,0.3670579999999989,0.3505471428571423,0.3479710000000005,0.5205494385697217,2021-04-21 20:00:00,21,1.0
1619031600000,0.36918,0.38287,0.36821,0.3786,9782675.9,7931,MATICUSDT,0.3714079999999989,0.3569939999999998,0.3497875000000005,1.0513708006025482,1.0099294980115447,0.34688,0.3714079999999989,0.3532607142857137,0.3497875000000005,2.5516008451162002,2021-04-21 21:00:00,22,3.0
1619035200000,0.37868,0.38125,0.36826,0.3733,8357261.8,8423,MATICUSDT,0.3716059999999989,0.3605059999999998,0.3514955000000005,1.04522329976152,1.0114720021816952,0.34229,0.3716059999999989,0.35552785714285656,0.3514955000000005,-1.4207246223724506,2021-04-21 22:00:00,23,-1.0
1619038800000,0.37371,0.37719,0.36234,0.36312,6035674.9,6239,MATICUSDT,0.3701539999999989,0.3636759999999998,0.3525100000000005,1.036313060311123,1.0132579825496306,0.34728000000000003,0.3701539999999989,0.3571835714285708,0.3525100000000005,-2.8337480934414363,2021-04-21 23:00:00,24,-3.0
1619042400000,0.36312,0.37017,0.3545,0.358,9882356.1,8745,MATICUSDT,0.3683699999999989,0.3654309999999998,0.3529955000000005,1.028340694509525,1.0147944014664665,0.34272,0.3683699999999989,0.3582178571428565,0.3529955000000005,-1.410002203128446,2021-04-22 00:00:00,1,-1.0
1619046000000,0.35829,0.36274,0.348,0.35664,9820994.8,8691,MATICUSDT,0.3659319999999989,0.3664949999999997,0.35396200000000044,1.0203242381995608,1.013224179835282,0.34227,0.3659319999999989,0.3586428571428565,0.35396200000000044,-0.4605208071673741,2021-04-22 01:00:00,2,-0.0
1619049600000,0.35702,0.393,0.355,0.38303,29175422.9,22882,MATICUSDT,0.366817999999999,0.3691129999999997,0.35601750000000043,1.013739451424735,1.016372590031185,0.33914,0.366817999999999,0.3618464285714279,0.35601750000000043,7.285306145313998,2021-04-22 02:00:00,3,7.0
1619053200000,0.38242,0.394,0.38011,0.38091,17295161.8,14392,MATICUSDT,0.36833999999999895,0.3699729999999997,0.3580325000000005,1.008097213479455,1.0205258700576831,0.34283,0.36833999999999895,0.3653814285714279,0.3580325000000005,-0.3948538256367375,2021-04-22 03:00:00,4,-1.0
1619056800000,0.38117,0.4,0.36825,0.3865,32121868.1,25934,MATICUSDT,0.37301599999999896,0.3715849999999997,0.3602795000000004,1.0117863598759242,1.02329084581752,0.34829,0.37301599999999896,0.3686707142857136,0.3602795000000004,1.3983262061547346,2021-04-22 04:00:00,5,1.0
1619060400000,0.38625,0.3908,0.37572,0.37774,13732677.6,10789,MATICUSDT,0.37696399999999897,0.37266699999999975,0.3621695000000004,1.0162456938301172,1.0242106448578805,0.33731,0.37696399999999897,0.3709378571428565,0.3621695000000004,-2.203236245954684,2021-04-22 05:00:00,6,-2.0
1619064000000,0.37805,0.40565,0.3775,0.40195,17617620.1,14264,MATICUSDT,0.386025999999999,0.3759789999999997,0.3650910000000005,1.0317156749512706,1.0248384258014704,0.34192,0.386025999999999,0.3741592857142851,0.3650910000000005,6.321915090596478,2021-04-22 06:00:00,7,6.0
1619067600000,0.402,0.40973,0.39423,0.39982,22870011.6,16746,MATICUSDT,0.38938399999999895,0.3781009999999997,0.3675475000000005,1.0352535446110127,1.0233351763085987,0.34061,0.38938399999999895,0.3761242857142851,0.3675475000000005,-0.5422885572139341,2021-04-22 07:00:00,8,-1.0
1619071200000,0.39982,0.41457,0.39419,0.41111,27849262.4,20844,MATICUSDT,0.3954239999999989,0.3818819999999997,0.3711940000000004,1.0432426829888786,1.0211198764758331,0.34156,0.3954239999999989,0.3790335714285709,0.3711940000000004,2.8237706968135714,2021-04-22 08:00:00,9,3.0
1619074800000,0.4111,0.41832,0.40287,0.4157,34293794.8,23271,MATICUSDT,0.4012639999999991,0.3871399999999997,0.3754080000000005,1.0490072358900135,1.018939013401036,0.33994,0.4012639999999991,0.3825178571428566,0.3754080000000005,1.1189491607881277,2021-04-22 09:00:00,10,1.0
1619078400000,0.416,0.417,0.38058,0.3878,46168983.9,27954,MATICUSDT,0.40327599999999897,0.3901199999999997,0.3777755000000005,1.0505457536163376,1.01614016034088,0.34352,0.40327599999999897,0.38387285714285657,0.3777755000000005,-6.778846153846168,2021-04-22 10:00:00,11,-7.0
1619082000000,0.38785,0.398,0.37473,0.39544,34890854.0,21470,MATICUSDT,0.4019739999999991,0.3939999999999997,0.3802475000000005,1.0438830211498284,1.0126975569483383,0.35069,0.4019739999999991,0.38507571428571374,0.3802475000000005,1.9569421167977417,2021-04-22 11:00:00,12,2.0
1619085600000,0.39582,0.39963,0.38535,0.38802,18427082.2,13384,MATICUSDT,0.3996139999999991,0.3944989999999997,0.3818060000000005,1.0349285394522152,1.0113176399981714,0.33818000000000004,0.3996139999999991,0.3861271428571423,0.3818060000000005,-1.9705926936486355,2021-04-22 12:00:00,13,-2.0
1619089200000,0.3879,0.41124,0.38727,0.40788,23169211.3,17623,MATICUSDT,0.3989679999999991,0.3971959999999997,0.3835845000000005,1.0247703897228524,1.0149635496592917,0.33142,0.3989679999999991,0.38932428571428507,0.3835845000000005,5.150812064965196,2021-04-22 13:00:00,14,5.0
1619092800000,0.40771,0.41143,0.39735,0.39851,14553112.1,11658,MATICUSDT,0.3955299999999991,0.3983969999999997,0.3849910000000005,1.0084446508409128,1.0187714963281116,0.34045,0.3955299999999991,0.39221785714285656,0.3849910000000005,-2.256505849746153,2021-04-22 14:00:00,15,-2.0
1619096400000,0.39853,0.41516,0.39411,0.39928,24144219.8,20111,MATICUSDT,0.3978259999999991,0.4005509999999997,0.3866090000000005,1.0064828351425532,1.022385850894755,0.34600000000000003,0.3978259999999991,0.3952635714285709,0.3866090000000005,0.1881916041452409,2021-04-22 15:00:00,16,0.0
1619100000000,0.39956,0.41185,0.39902,0.40432,11638009.1,10523,MATICUSDT,0.39960199999999896,0.4007879999999997,0.38838350000000055,1.0071013757025216,1.0216301303075044,0.35685,0.39960199999999896,0.3967842857142852,0.38838350000000055,1.1913104414856308,2021-04-22 16:00:00,17,1.0
1619103600000,0.40432,0.41999,0.40333,0.41344,17139902.9,14655,MATICUSDT,0.4046859999999989,0.4021499999999996,0.39012550000000057,1.0139765297959191,1.0230242758877746,0.37231,0.4046859999999989,0.39910785714285657,0.39012550000000057,2.255639097744365,2021-04-22 17:00:00,18,2.0
1619107200000,0.4133600000000001,0.42159,0.40881,0.4113,15201992.8,13443,MATICUSDT,0.40536999999999895,0.4021689999999996,0.3920255000000005,1.0112021609640225,1.0225847188876351,0.37038,0.40536999999999895,0.4008792857142852,0.3920255000000005,-0.4983549448422965,2021-04-22 18:00:00,19,-1.0
1619110800000,0.4108600000000001,0.41242,0.38843,0.39082,14622956.1,12684,MATICUSDT,0.40383199999999897,0.3996809999999996,0.3934105000000005,1.005023296162576,1.0213595504659136,0.36692,0.40383199999999897,0.4018135714285708,0.3934105000000005,-4.877573869444606,2021-04-22 19:00:00,20,-5.0
1619114400000,0.39082,0.40595,0.3855,0.39915,18802893.7,15007,MATICUSDT,0.4038059999999989,0.4008159999999995,0.3954680000000005,1.0054590500107592,1.0155399967344267,0.36883,0.4038059999999989,0.4016135714285708,0.3954680000000005,2.131415997134232,2021-04-22 20:00:00,21,2.0
1619118000000,0.39915,0.39925,0.38184,0.38933,16087330.5,13732,MATICUSDT,0.4008079999999991,0.4002049999999995,0.3971025000000006,0.999859589102118,1.00947308494478,0.3786,0.4008079999999991,0.40086428571428506,0.3971025000000006,-2.4602279844669908,2021-04-22 21:00:00,22,-3.0
1619121600000,0.38866,0.38866,0.36,0.36164,21263497.4,17620,MATICUSDT,0.3904479999999991,0.3975669999999996,0.39603300000000063,0.9826776183208292,1.0032767832117857,0.3733,0.3904479999999991,0.3973307142857137,0.39603300000000063,-6.952091802603817,2021-04-22 22:00:00,23,-8.0
1619125200000,0.36121,0.37383,0.3434,0.37099,30367354.5,21542,MATICUSDT,0.3823859999999991,0.3938779999999996,0.39553700000000064,0.9701851422275052,0.9964608692919792,0.36312,0.3823859999999991,0.39413714285714224,0.39553700000000064,2.7075662357077634,2021-04-22 23:00:00,24,3.0
1619128800000,0.37104,0.37714,0.3579,0.36012,13751671.9,11002,MATICUSDT,0.3762459999999991,0.3900389999999995,0.3942180000000007,0.959419624643002,0.9947795382250396,0.358,0.3762459999999991,0.39215999999999934,0.3942180000000007,-2.94307891332472,2021-04-23 00:00:00,1,-3.0
1619132400000,0.35968,0.3693,0.34795,0.34929,19282613.7,11681,MATICUSDT,0.36627399999999904,0.3850399999999995,0.39279550000000063,0.9419087487532342,0.9899898838672292,0.35664,0.36627399999999904,0.3888635714285708,0.39279550000000063,-2.8886788256227787,2021-04-23 01:00:00,2,-3.0
1619136000000,0.34929,0.37,0.34542,0.35403,21910473.9,15498,MATICUSDT,0.35921399999999903,0.3800109999999995,0.3903995000000007,0.9295569397977846,0.9898468473594688,0.38303,0.35921399999999903,0.3864357142857137,0.3903995000000007,1.3570385639440072,2021-04-23 02:00:00,3,1.0
1619139600000,0.35366,0.35998,0.309,0.33523000000000003,27945880.0,18339,MATICUSDT,0.35393199999999897,0.37218999999999947,0.3871700000000007,0.9283549260414606,0.9847003346628802,0.38091,0.35393199999999897,0.381246428571428,0.3871700000000007,-5.211219815642128,2021-04-23 03:00:00,4,-6.0
1619143200000,0.33488,0.3408,0.29501,0.32598,53399081.1,27805,MATICUSDT,0.34492999999999896,0.3636579999999995,0.3829135000000007,0.9172067191904136,0.9821166249968024,0.3865,0.34492999999999896,0.3760657142857137,0.3829135000000007,-2.6576684185379893,2021-04-23 04:00:00,5,-3.0
1619146800000,0.32586,0.35373000000000004,0.3233,0.33799,21498209.3,16192,MATICUSDT,0.34050399999999903,0.3583749999999995,0.3790280000000007,0.9161020287760646,0.9806342991622148,0.37774,0.34050399999999903,0.3716878571428566,0.3790280000000007,3.722457497084647,2021-04-23 05:00:00,6,4.0
1619150400000,0.33769,0.34169,0.31558,0.3173,13809021.3,11106,MATICUSDT,0.3341059999999991,0.35018999999999945,0.3755030000000007,0.9141763785006076,0.9732868788189218,0.40195,0.3341059999999991,0.3654721428571423,0.3755030000000007,-6.0380822647990655,2021-04-23 06:00:00,7,-7.0
1619154000000,0.31725,0.34304,0.30219,0.32741,22965100.2,14715,MATICUSDT,0.3287819999999991,0.3439979999999995,0.3721015000000007,0.914993499755494,0.9656696972657776,0.39982,0.3287819999999991,0.3593271428571424,0.3721015000000007,3.202521670606778,2021-04-23 07:00:00,8,3.0
1619157600000,0.32739,0.3331,0.311,0.32343,20916330.0,14492,MATICUSDT,0.3264219999999989,0.34017699999999945,0.3688720000000007,0.924575384758562,0.9571090087773352,0.41111,0.3264219999999989,0.35305071428571383,0.3688720000000007,-1.20956657197838,2021-04-23 08:00:00,9,-1.0
1619161200000,0.32327,0.32861,0.30714,0.3095,19946997.7,12800,MATICUSDT,0.32312599999999897,0.33402799999999944,0.3639530000000007,0.9305494930462258,0.954085123236082,0.4157,0.32312599999999897,0.34724214285714244,0.3639530000000007,-4.2595972406966345,2021-04-23 09:00:00,10,-5.0
1619164800000,0.30854000000000004,0.32833,0.30701,0.32715,12121942.1,10335,MATICUSDT,0.32095799999999897,0.3307309999999995,0.3603850000000007,0.938201315825187,0.9492606121627832,0.3878,0.32095799999999897,0.3420992857142853,0.3603850000000007,6.0316328514941215,2021-04-23 10:00:00,11,5.0
1619168400000,0.32745,0.32857,0.31688,0.32318,6164332.5,6438,MATICUSDT,0.322133999999999,0.3281199999999995,0.3565800000000007,0.9548267714534922,0.946139115245624,0.39544,0.322133999999999,0.33737428571428524,0.3565800000000007,-1.3040158802870656,2021-04-23 11:00:00,12,-1.0
1619172000000,0.32318,0.34089,0.32107,0.33711,14091358.4,8722,MATICUSDT,0.324073999999999,0.3264279999999995,0.35321950000000063,0.9655918326519388,0.9501801085646228,0.38802,0.324073999999999,0.3356221428571424,0.35321950000000063,4.3102914784330535,2021-04-23 12:00:00,13,4.0
1619175600000,0.33711,0.359,0.33486,0.35286,14891711.2,13913,MATICUSDT,0.32995999999999903,0.3281909999999995,0.3501905000000006,0.9869375162907148,0.9547007781682876,0.40788,0.32995999999999903,0.3343271428571423,0.3501905000000006,4.672065497908708,2021-04-23 13:00:00,14,4.0
1619179200000,0.35323000000000004,0.36,0.33527,0.33819,11012189.8,10627,MATICUSDT,0.33569799999999905,0.3294119999999995,0.34653500000000065,1.0088270207034216,0.9602513866873854,0.39851,0.33569799999999905,0.3327607142857137,0.34653500000000065,-4.2578489935736075,2021-04-23 14:00:00,15,-4.0
1619182800000,0.33874,0.34211,0.32347,0.33311,15231044.1,10418,MATICUSDT,0.33688999999999897,0.3289239999999995,0.3436495000000007,1.0159376366460084,0.9649512075530408,0.39928,0.33688999999999897,0.33160499999999943,0.3436495000000007,-1.662041683887338,2021-04-23 15:00:00,16,-2.0
1619186400000,0.33307,0.34957,0.33155,0.34808,8221116.8,7006,MATICUSDT,0.3418699999999989,0.3320019999999995,0.34109600000000073,1.0322785192342518,0.9709290053240108,0.40432,0.3418699999999989,0.3311799999999995,0.34109600000000073,4.5065601825442165,2021-04-23 16:00:00,17,4.0
1619190000000,0.34771,0.34915,0.33084,0.34854,9275417.4,7842,MATICUSDT,0.34415599999999896,0.3341149999999995,0.3390565000000007,1.0362064849682662,0.9795733580854904,0.41344,0.34415599999999896,0.3321307142857138,0.3390565000000007,0.2387046676828544,2021-04-23 17:00:00,18,0.0
1619193600000,0.34814,0.35477,0.34171,0.34874,6252971.1,6470,MATICUSDT,0.34333199999999897,0.33664599999999945,0.3384115000000007,1.0286902981001955,0.9862443462217664,0.4113,0.34333199999999897,0.333756428571428,0.3384115000000007,0.17234445912563606,2021-04-23 18:00:00,19,0.0
1619197200000,0.34875,0.35169,0.34115,0.3448,5265009.4,4834,MATICUSDT,0.34465399999999896,0.3401759999999995,0.33710200000000073,1.031148437833909,0.9915184636782216,0.39082,0.34465399999999896,0.33424285714285656,0.33710200000000073,-1.1326164874551996,2021-04-23 19:00:00,20,-1.0
1619200800000,0.34476,0.36389,0.34106,0.36079,8711260.2,7020,MATICUSDT,0.3501899999999989,0.3435399999999995,0.3371355000000007,1.038063558541485,1.0006341240073633,0.39915,0.3501899999999989,0.33734928571428513,0.3371355000000007,4.649611323819465,2021-04-23 20:00:00,21,4.0
1619204400000,0.36079,0.37025,0.35564,0.36328,11883995.5,8637,MATICUSDT,0.35322999999999904,0.3475499999999995,0.33783500000000066,1.03918247610722,1.0061462802001786,0.38933,0.35322999999999904,0.339911428571428,0.33783500000000066,0.6901521660799891,2021-04-23 21:00:00,22,1.0
1619208000000,0.36329,0.37415,0.36126,0.36127,7780787.9,7562,MATICUSDT,0.3557759999999991,0.3499659999999995,0.3381970000000007,1.0384155443439094,1.0130612800062817,0.36164,0.3557759999999991,0.34261428571428515,0.3381970000000007,-0.5560296182113523,2021-04-23 22:00:00,23,-1.0
1619211600000,0.36181,0.37457,0.36132,0.36144,5817679.4,6712,MATICUSDT,0.3583159999999991,0.3508239999999995,0.3395075000000007,1.0346256811328762,1.0200784539790269,0.37099,0.3583159999999991,0.34632428571428514,0.3395075000000007,-0.1022636190265558,2021-04-23 23:00:00,24,0.0
1619215200000,0.3618,0.374,0.36144,0.37289,3994691.3,4384,MATICUSDT,0.3639339999999992,0.3542939999999995,0.3418530000000007,1.041026667865344,1.0226367139426225,0.36012,0.3639339999999992,0.349591428571428,0.3418530000000007,3.0652294085129874,2021-04-24 00:00:00,1,3.0
1619218800000,0.37256,0.4,0.37232,0.3815,11250791.7,11038,MATICUSDT,0.3680759999999992,0.3591329999999995,0.3440285000000006,1.0404765173848072,1.0282785956894318,0.34929,0.3680759999999992,0.3537571428571423,0.3440285000000006,2.3996134850762303,2021-04-24 01:00:00,2,2.0
1619222400000,0.38151,0.39115,0.36132,0.36769,14945847.9,12993,MATICUSDT,0.3689579999999991,0.36109399999999947,0.34654800000000063,1.0365694195272892,1.0271057070634584,0.35403,0.3689579999999991,0.35594142857142796,0.34654800000000063,-3.622447642263636,2021-04-24 02:00:00,3,-4.0
1619226000000,0.36767,0.3777,0.36514,0.37307,6478964.0,6762,MATICUSDT,0.3713179999999991,0.3635469999999995,0.3488310000000007,1.0389859675140245,1.0245219031565391,0.33523000000000003,0.3713179999999991,0.35738499999999945,0.3488310000000007,1.4687083525987872,2021-04-24 03:00:00,4,1.0
1619229600000,0.37307,0.38317,0.36183,0.38078,9598524.1,9612,MATICUSDT,0.3751859999999991,0.3667509999999995,0.35169850000000064,1.0409482399850962,1.0248185387686943,0.32598,0.3751859999999991,0.3604271428571423,0.35169850000000064,2.0666362880960816,2021-04-24 04:00:00,5,2.0
1619233200000,0.38084,0.38495,0.37752,0.37944,4816653.1,4831,MATICUSDT,0.3764959999999992,0.3702149999999995,0.3551955000000006,1.0350791683931253,1.024045711647325,0.33799,0.3764959999999992,0.36373642857142796,0.3551955000000006,-0.3676084444911281,2021-04-24 05:00:00,6,-0.0
1619236800000,0.37885,0.38641,0.374,0.38405,3855671.8,4644,MATICUSDT,0.3770059999999992,0.3725409999999995,0.35804050000000065,1.0292113535142378,1.0230845792185883,0.3173,0.3770059999999992,0.3663057142857137,0.35804050000000065,1.3725748977167698,2021-04-24 06:00:00,7,1.0
1619240400000,0.38398,0.3855,0.37887,0.38148,4066523.7,3574,MATICUSDT,0.3797639999999992,0.3743609999999996,0.3609555000000007,1.0301238854379382,1.0213407786515796,0.32741,0.3797639999999992,0.3686585714285709,0.3609555000000007,-0.6510755768529616,2021-04-24 07:00:00,8,-1.0
1619244000000,0.38145,0.382,0.37212,0.37483,4142938.9,3886,MATICUSDT,0.3801159999999991,0.3757169999999995,0.3628415000000007,1.0258928037846198,1.0211680385433906,0.32343,0.3801159999999991,0.3705221428571423,0.3628415000000007,-1.735483025298208,2021-04-24 08:00:00,9,-2.0
